uuid,datetime,borough,theme,message,user_days
232362f1-77e7-471e-ae81-db57785d6034,2025-06-01T15:03:37.459526,14,maraude,Où manger dans le quartier ?,"Mardi, Mercredi"
77e53d62-2e4d-4d77-9f75-2a772758b072,2025-06-01T15:03:37.459526,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Jeudi"
d8728c60-fcf3-4d41-86ab-a8a6eb924918,2025-06-01T15:03:37.459526,9,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
800b4626-53c6-4f22-b37f-bb85c3f7bffc,2025-06-01T15:03:37.459526,17,maraude,Où manger dans le quartier ?,"Mercredi, Vendredi, Lundi"
85620d3c-c687-4c97-a283-5da9ac74f7f1,2025-06-01T15:03:37.459526,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
a64b723c-f44a-4a30-be52-afcba6782fa6,2025-06-01T15:03:37.459526,4,maraude,Je cherche de l'aide pour manger.,Jeudi
acf2760b-6b9b-496b-a12b-775c63d1e12d,2025-06-01T15:03:37.459526,4,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Mardi, Vendredi"
d04278ef-880a-4f6f-a631-248332dabdc5,2025-06-01T15:03:37.459526,2,maraude,Je cherche de l'aide pour manger.,
f8234403-fe91-4fba-9da1-ee27b82122e4,2025-06-01T15:03:37.459526,8,maraude,Je cherche de l'aide pour manger.,
e8d3d507-b205-47ea-a32f-bccfa149c3c7,2025-06-01T15:03:37.459526,13,maraude,Je cherche de l'aide pour manger.,Mercredi
23374291-5cb6-45af-a1e8-c8a52a419ef6,2025-06-01T15:03:37.459526,11,maraude,Où manger dans le quartier ?,
9e384568-4049-40b2-948b-876546bda67d,2025-06-01T15:03:37.459526,19,maraude,Où manger dans le quartier ?,"Vendredi, Mercredi, Mardi"
fc309ee5-c228-41c7-b888-63d3bd123681,2025-06-01T15:03:37.460531,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
a2c42fe6-2691-43ff-9400-42ad9055f3f9,2025-06-01T15:03:37.460531,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Lundi, Vendredi"
946b7653-7abc-4601-b6d8-f85168dae25a,2025-06-01T15:03:37.460531,15,maraude,Où manger dans le quartier ?,"Lundi, Mardi"
0dc82668-4f7b-4413-a212-f56b8968b0e4,2025-06-01T15:03:37.460531,10,maraude,Je cherche de l'aide pour manger.,"Vendredi, Jeudi"
71274ed4-97c7-48e1-b53e-f7fe7be0e9c6,2025-06-01T15:03:37.460531,4,maraude,Je cherche de l'aide pour manger.,Mardi
f786f56d-fdb7-4805-ba1e-daed59d605df,2025-06-01T15:03:37.460531,14,maraude,Je cherche de l'aide pour manger.,
d1b6f5ba-74bd-45d5-b7f8-1be1fc5a3494,2025-06-01T15:03:37.460531,3,maraude,Où manger dans le quartier ?,"Jeudi, Lundi, Mardi"
48041836-a4d8-4aa2-8f45-8334c14e1597,2025-06-01T15:03:37.460531,1,maraude,Où manger dans le quartier ?,"Mercredi, Mardi"
b61a780a-1c4b-4854-81ff-8178d853b0b7,2025-06-01T15:03:37.460531,13,maraude,Je cherche de l'aide pour manger.,Mardi
8e91ef40-0634-400d-96da-a097140097a5,2025-06-01T15:03:37.460531,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mardi"
b74682d4-5b11-4d1c-b5c4-cb3562364579,2025-06-01T15:03:37.460531,4,maraude,Je cherche de l'aide pour manger.,"Mardi, Mercredi, Vendredi"
9a25d588-b4d2-4f67-807d-2cbde01dacc3,2025-06-01T15:03:37.460531,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Jeudi
d3c702f7-4bb5-4879-922f-c43c085f1bbe,2025-06-01T15:03:37.460531,6,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mercredi, Lundi"
a73b7cbb-4a77-4932-b1a5-46591260a1d1,2025-06-01T15:03:37.460531,4,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Jeudi
7cf8ae85-b874-46ef-926f-6818f848f4a3,2025-06-01T15:03:37.461526,1,maraude,Y a-t-il une maraude prévue cette semaine ?,Vendredi
8dcc8655-38f6-4085-b674-23c74d73ed0d,2025-06-01T15:03:37.461526,12,maraude,Je cherche de l'aide pour manger.,
6fe17417-8a8f-4e91-8aa6-50552e8fc1f4,2025-06-01T15:03:37.461526,2,maraude,Où manger dans le quartier ?,
15aff93c-c129-4c10-98f0-f1116e54b032,2025-06-01T15:03:37.461526,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Mercredi"
8c4eac40-d29d-4155-a975-961aaf35a4da,2025-06-01T15:03:37.461526,12,maraude,Où manger dans le quartier ?,Lundi
008db6c9-5148-48a6-b3cd-c538079d73ab,2025-06-01T15:03:37.461526,3,maraude,Où manger dans le quartier ?,"Mardi, Mercredi, Jeudi"
cd8ec5d8-b544-4174-b47d-4d478fabb98e,2025-06-01T15:03:37.461526,4,maraude,Où manger dans le quartier ?,
b367f2aa-16f8-4c49-9af1-c66b2da0163f,2025-06-01T15:03:37.461526,4,maraude,Je cherche de l'aide pour manger.,
6c8a8788-d5e6-4212-a4a3-9ab9fe7e9cea,2025-06-01T15:03:37.461526,13,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Vendredi, Lundi"
97bb662a-0202-4902-b301-ab11984cdc05,2025-06-01T15:03:37.461526,16,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Lundi"
b1260e4a-f94f-4647-808d-e96ffab0042a,2025-06-01T15:03:37.461526,3,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mercredi"
2e7894a1-a98c-4594-a24b-58b26bd431ca,2025-06-01T15:03:37.461526,16,maraude,Y a-t-il une maraude prévue cette semaine ?,Vendredi
2806fae7-db81-4440-b923-7e4c9b718fd1,2025-06-01T15:03:37.461526,18,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Jeudi"
568126dd-47eb-4ef4-8eab-2fbd2c3e38bf,2025-06-01T15:03:37.461526,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Lundi, Vendredi"
bb2a2890-df7b-4b97-9b03-b5d79b0dda8d,2025-06-01T15:03:37.461526,16,maraude,Y a-t-il une maraude prévue cette semaine ?,
fe435a6b-03f1-405d-a09a-3b68ee51fd63,2025-06-01T15:03:37.461526,12,maraude,Où manger dans le quartier ?,
4c0c76e4-7fe1-4d2b-84ea-705cd3bd932e,2025-06-01T15:03:37.461526,18,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mercredi"
e8661436-782c-4bf1-bc03-9d129d8d7ee9,2025-06-01T15:03:37.461526,12,maraude,Où manger dans le quartier ?,"Jeudi, Mardi"
fb358d37-94a7-40fe-94fa-ea10e6336351,2025-06-01T15:03:37.461526,19,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Vendredi"
6ddd58ac-0ece-43ee-99aa-1d61688a3f66,2025-06-01T15:03:37.461526,2,maraude,Je cherche de l'aide pour manger.,Mercredi
a949d45c-13a1-44a8-8165-b4192e2d21b5,2025-06-01T15:03:37.461526,18,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
c903940a-a3e1-4f2c-af52-d05e24869359,2025-06-01T15:03:37.461526,1,maraude,Y a-t-il une maraude prévue cette semaine ?,Lundi
ec3e1c4a-94cb-48fe-bea9-21dcef3af96f,2025-06-01T15:03:37.461526,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Lundi"
dd778c93-819b-4016-8690-4fb74c588146,2025-06-01T15:03:37.461526,7,maraude,Où manger dans le quartier ?,"Jeudi, Vendredi, Mercredi"
3bee4842-dc9a-4980-b434-fb41510aaf73,2025-06-01T15:03:37.461526,17,maraude,Je cherche de l'aide pour manger.,"Jeudi, Vendredi"
5bd96226-8615-4504-aa79-3261f484601f,2025-06-01T15:03:37.461526,14,maraude,Je cherche de l'aide pour manger.,"Lundi, Mardi, Mercredi"
e26adcc4-4b62-425c-bcfd-2feccbc2203c,2025-06-01T15:03:37.461526,10,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Jeudi"
f04fb9fc-a1f9-4070-8c11-1c3adaa80705,2025-06-01T15:03:37.461526,8,maraude,Où manger dans le quartier ?,"Vendredi, Lundi"
b4106af5-5440-4719-b829-da7b637e37a6,2025-06-01T15:03:37.461526,8,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
c6545f89-c4b0-4986-8e29-127e488875aa,2025-06-01T15:03:37.461526,12,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mercredi"
e53e39c9-b845-4afe-b374-2920060bbac3,2025-06-01T15:03:37.461526,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Jeudi, Mardi"
158345e1-f2ba-4441-89ee-ddbc7cc8fc66,2025-06-01T15:03:37.461526,5,maraude,Y a-t-il une maraude prévue cette semaine ?,
463cd59b-ddd0-43e0-ad37-aca1e2549fc1,2025-06-01T15:03:37.461526,12,maraude,Où manger dans le quartier ?,"Jeudi, Lundi"
725477d7-7c6a-42b2-b597-b81a7ff973e3,2025-06-01T15:03:37.461526,5,maraude,Je cherche de l'aide pour manger.,"Mardi, Vendredi"
add60cb7-ae00-4e0e-9dbb-0ff509008b14,2025-06-01T15:03:37.461526,17,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
13c980fe-6f2d-4d81-b453-470fd27a2bd5,2025-06-01T15:03:37.461526,4,maraude,Où manger dans le quartier ?,"Lundi, Vendredi"
d9756a4b-cc5a-43d4-a89a-8d6e9a771ede,2025-06-01T15:03:37.461526,13,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
01200186-31e6-4efd-884a-d77fbeebc1d3,2025-06-01T15:03:37.461526,4,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Jeudi"
262026bb-a067-44e5-97db-4678623fc85d,2025-06-01T15:03:37.461526,6,maraude,Où manger dans le quartier ?,"Mardi, Lundi"
4674b83f-04dd-441c-993b-de329acad58e,2025-06-01T15:03:37.461526,3,maraude,Où manger dans le quartier ?,Vendredi
e70d7bee-d28e-4edd-a00a-4b740017ff22,2025-06-01T15:03:37.461526,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Vendredi"
d0d7ad7a-acf7-404b-916e-b607deacdaa2,2025-06-01T15:03:37.461526,5,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mardi"
b3ee13eb-9a96-4330-8bf5-15af1ea5f25a,2025-06-01T15:03:37.461526,16,maraude,Où manger dans le quartier ?,
1bb9dc18-d8a9-47fb-baa7-04f12255cfa1,2025-06-01T15:03:37.461526,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Mercredi, Lundi"
a22c3fa7-f952-42d1-a8f7-baa59e9e8def,2025-06-01T15:03:37.461526,4,maraude,Y a-t-il une maraude prévue cette semaine ?,
a8f0475d-a6b3-4bb2-8d12-c3147bd71f7f,2025-06-01T15:03:37.461526,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
1d08fc78-d9bf-46e8-8824-3c96e8cbd081,2025-06-01T15:03:37.461526,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
5bddcced-da25-4f28-a414-5f843f9e7cd3,2025-06-01T15:03:37.462529,20,maraude,Où manger dans le quartier ?,
60ecedd7-a5a1-446d-b980-180fcbb153d6,2025-06-01T15:03:37.462529,14,maraude,Où manger dans le quartier ?,"Mardi, Mercredi"
aa4480f0-14b9-4228-9851-08e968557763,2025-06-01T15:03:37.462529,20,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
2e2f4c65-1b5f-4117-aa23-573cc9da1e9d,2025-06-01T15:03:37.462529,2,maraude,Je cherche de l'aide pour manger.,"Mardi, Jeudi"
7c77b031-29e9-4ce5-b388-bb554c567254,2025-06-01T15:03:37.462529,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
6e3f306e-f4cc-4a46-9539-289eb098add8,2025-06-01T15:03:37.462529,15,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Lundi"
3e8175f6-5e19-4283-9ecf-c722fc6713cf,2025-06-01T15:03:37.462529,8,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Jeudi
f03d951b-440e-4dfe-977f-10219b4adc06,2025-06-01T15:03:37.462529,11,maraude,Où manger dans le quartier ?,Jeudi
11a026c3-88f5-4e21-9d81-e6d08872e22a,2025-06-01T15:03:37.462529,2,maraude,Où manger dans le quartier ?,
11ee7dc3-7921-47a7-90ac-897e89f138d6,2025-06-01T15:03:37.462529,3,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
9f13c33a-f0da-42f7-ad38-7f68f8a5ee73,2025-06-01T15:03:37.462529,8,maraude,Je cherche de l'aide pour manger.,"Mardi, Vendredi, Mercredi"
6942ffe2-39aa-481e-9c85-d718529e1877,2025-06-01T15:03:37.462529,13,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mardi"
918c5ff6-44b2-4b74-b76d-fbf9a81928d5,2025-06-01T15:03:37.462529,9,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
c6ae9eca-c62b-438e-ab50-67095434c9bb,2025-06-01T15:03:37.462529,9,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
b683cd46-86e5-4a74-8a97-e129974f760c,2025-06-01T15:03:37.462529,5,maraude,Où manger dans le quartier ?,"Mardi, Mercredi, Lundi"
7a58bdda-169c-496a-aea9-b3c95221e9c3,2025-06-01T15:03:37.462529,1,maraude,Y a-t-il une maraude prévue cette semaine ?,
1ae64aa7-ed4c-4904-981b-67201569b112,2025-06-01T15:03:37.462529,16,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
2885d89c-ac71-4ded-b98a-d5df0de07e97,2025-06-01T15:03:37.462529,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mardi, Jeudi"
83d5a945-04a3-4bbc-ac2f-b394aa529ce4,2025-06-01T15:03:37.462529,2,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Jeudi"
c764f0d1-66b3-4527-a8e9-a31fa28dfcff,2025-06-01T15:03:37.462529,17,maraude,Y a-t-il une maraude prévue cette semaine ?,
be18c4b4-a4f7-422b-af55-3eef4cc70595,2025-06-01T15:03:37.462529,13,maraude,Où manger dans le quartier ?,"Jeudi, Mercredi"
706d4d31-bdbb-4f9c-bcda-ea8d05b9e7c1,2025-06-01T15:03:37.462529,8,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Mardi, Jeudi"
47af9cb9-3a5d-46f0-aee7-3f96abd9a17c,2025-06-01T15:03:37.462529,5,maraude,Où manger dans le quartier ?,"Jeudi, Mercredi"
57aeda52-381f-4e87-a937-d8b847d32d30,2025-06-01T15:03:37.462529,5,maraude,Je cherche de l'aide pour manger.,
4290bb89-6242-4fb4-b812-9bfcb6ff41c7,2025-06-01T15:03:37.462529,13,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Jeudi, Vendredi"
c750bab0-abed-4946-80cb-3d82a64eea05,2025-06-01T15:03:37.462529,18,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
46169bf9-c39b-4910-9d3c-5096afc79bac,2025-06-01T15:03:37.462529,18,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
ae6f3a80-eb47-4475-b4a0-7f6c3d1fa24c,2025-06-01T15:03:37.462529,3,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Vendredi, Mardi"
a66c38ce-7c4e-4624-b129-a05e9fab8560,2025-06-01T15:03:37.462529,12,maraude,Où manger dans le quartier ?,"Mercredi, Mardi, Lundi"
919f3f27-cd5b-4ef0-9b68-bd505763cdab,2025-06-01T15:03:37.462529,8,maraude,Je cherche de l'aide pour manger.,
ffa53312-4440-4d34-a238-80bb2ca40555,2025-06-01T15:03:37.462529,10,maraude,Je cherche de l'aide pour manger.,"Mardi, Jeudi, Vendredi"
9e21f2de-76e0-4c6e-93e5-9bfd066bb129,2025-06-01T15:03:37.462529,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Vendredi
1e3d536d-367c-453a-a688-a5da06bfec35,2025-06-01T15:03:37.462529,11,maraude,Je cherche de l'aide pour manger.,"Lundi, Vendredi, Mardi"
9717eeaa-8b8c-4e72-ae8f-3de6fc634b8b,2025-06-01T15:03:37.462529,12,maraude,Où manger dans le quartier ?,
72163689-90b8-43a7-a7d5-61ed6d777d53,2025-06-01T15:03:37.462529,15,maraude,Y a-t-il une maraude prévue cette semaine ?,
7b2c5d33-e6a4-4d70-ac8b-e1959c387dc6,2025-06-01T15:03:37.462529,1,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
ffa7796d-60e7-4080-81dd-c0ca6a218ca2,2025-06-01T15:03:37.462529,11,maraude,Je cherche de l'aide pour manger.,"Lundi, Mardi"
bc25cf17-2660-4857-8c28-87e4db8f50a5,2025-06-01T15:03:37.462529,13,maraude,Où manger dans le quartier ?,"Jeudi, Mercredi, Lundi"
991ea1d4-86d7-4800-8224-9f4fcce08c00,2025-06-01T15:03:37.463527,15,maraude,Y a-t-il une maraude prévue cette semaine ?,
94de7a51-223b-4ab9-ab88-0799b6c1dfef,2025-06-01T15:03:37.463527,15,maraude,Je cherche de l'aide pour manger.,"Lundi, Jeudi"
3aa0ad12-cb73-4282-aed5-b0580f9f4c15,2025-06-01T15:03:37.463527,3,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Jeudi, Vendredi"
ff9aea91-e620-4768-8ca0-a463bfb27e08,2025-06-01T15:03:37.463527,14,maraude,Où manger dans le quartier ?,"Mercredi, Jeudi, Vendredi"
f2469312-408e-4c4a-a0b9-163b98e85062,2025-06-01T15:03:37.463527,11,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
b14bf90b-0b9a-42d6-98f1-b1304c5d9b2d,2025-06-01T15:03:37.463527,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mardi"
0e2044dc-384e-4403-8cfb-77d44b7907d6,2025-06-01T15:03:37.463527,20,maraude,Où manger dans le quartier ?,"Mercredi, Vendredi"
72b0219c-7e14-431d-ab90-bd118b5a84ff,2025-06-01T15:03:37.463527,17,maraude,Où manger dans le quartier ?,"Lundi, Mardi, Mercredi"
0829b648-baf8-445a-b47b-16515ae949c4,2025-06-01T15:03:37.463527,15,maraude,Où manger dans le quartier ?,"Lundi, Jeudi, Mardi"
88abc8d5-bbae-4ebd-84b4-42661af9521c,2025-06-01T15:03:37.463527,9,maraude,Je cherche de l'aide pour manger.,"Mardi, Jeudi, Lundi"
b1956e46-1672-4e7d-8aa6-ca581271842d,2025-06-01T15:03:37.463527,5,maraude,Y a-t-il une maraude prévue cette semaine ?,Vendredi
b1602dc2-9813-42cb-88a7-606481bbc071,2025-06-01T15:03:37.463527,7,maraude,Je cherche de l'aide pour manger.,"Lundi, Mercredi"
427d5ebb-2634-4ade-bcbd-5fdbc3d38a81,2025-06-01T15:03:37.463527,9,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Jeudi"
616e18d5-8c0e-4316-80b9-830adf0f873c,2025-06-01T15:03:37.463527,10,maraude,Je cherche de l'aide pour manger.,
79a13ad3-8d9f-4625-948b-cdd0bc66bae8,2025-06-01T15:03:37.463527,1,maraude,Où manger dans le quartier ?,Lundi
d4d20835-b4d6-483f-a216-326343100c32,2025-06-01T15:03:37.463527,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
285fa7dd-dd14-4e35-ae3e-a495f7bfc821,2025-06-01T15:03:37.463527,10,maraude,Y a-t-il une maraude prévue cette semaine ?,
7951aa7f-6233-47bb-925b-471d707aaebd,2025-06-01T15:03:37.463527,10,maraude,Je cherche de l'aide pour manger.,"Jeudi, Vendredi"
d9eae8c3-c88d-4625-b8ca-5525a2fcb205,2025-06-01T15:03:37.463527,13,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mercredi"
e89f9b25-6a97-4cff-8cb9-14fce867f141,2025-06-01T15:03:37.463527,14,maraude,Je cherche de l'aide pour manger.,Lundi
f5f62a23-d210-42d2-90bf-f11a9526fd0e,2025-06-01T15:03:37.463527,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Lundi"
3373c53b-226a-4fe2-808b-2fe88cb2504b,2025-06-01T15:03:37.463527,4,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
515c137d-fb79-4124-8335-f05ffd38a4bf,2025-06-01T15:03:37.463527,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Mercredi, Lundi"
5b33b79d-07f9-473c-840f-c8e516c3450c,2025-06-01T15:03:37.463527,1,maraude,Je cherche de l'aide pour manger.,"Lundi, Jeudi, Mercredi"
02f9a37d-3465-47a7-87c6-b09766ee6d3c,2025-06-01T15:03:37.463527,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mardi
f21bba30-cc06-46cb-b127-0c584f83f595,2025-06-01T15:03:37.463527,6,maraude,Où manger dans le quartier ?,
f0437eb7-4d29-49d4-a89c-4cf22ab794b9,2025-06-01T15:03:37.463527,5,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Lundi
233cf8e6-6de8-4667-b0a6-118a08acc15b,2025-06-01T15:03:37.463527,12,maraude,Où manger dans le quartier ?,"Jeudi, Mardi, Mercredi"
0cd97b93-7eb8-4dc1-ae7b-2232df15fa4e,2025-06-01T15:03:37.463527,20,maraude,Où manger dans le quartier ?,"Mercredi, Lundi, Mardi"
6caf1082-ae03-4d55-9ae9-9a3c3ae81d1f,2025-06-01T15:03:37.463527,7,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Vendredi"
6561b8d4-14c3-427a-a0fe-087afa35e06a,2025-06-01T15:03:37.463527,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Lundi, Vendredi"
c0886a21-656c-4fe7-84bd-34b04d8167a5,2025-06-01T15:03:37.463527,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Vendredi, Mercredi"
a1567501-16ca-463a-84eb-fc9a6454a486,2025-06-01T15:03:37.463527,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mardi"
e8a6e61c-0892-41a7-a7e8-e833d78e5ad3,2025-06-01T15:03:37.463527,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
92ffabf0-23fe-4845-b8de-ae4d6da1bdbe,2025-06-01T15:03:37.463527,16,maraude,Où manger dans le quartier ?,Vendredi
cb639f86-1762-4857-affc-57bc3e49c9b6,2025-06-01T15:03:37.463527,16,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Jeudi"
971a7ca9-feb0-430a-98dd-a4277b674191,2025-06-01T15:03:37.463527,11,maraude,Où manger dans le quartier ?,"Lundi, Vendredi"
9bfcc47e-4c0a-4323-8d82-e639ec2d8724,2025-06-01T15:03:37.463527,7,maraude,Je cherche de l'aide pour manger.,
e55e713c-4ccb-4d18-9333-099f8fcd171d,2025-06-01T15:03:37.463527,14,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
32a085cd-8cf9-4f52-8f74-bbf3694a4147,2025-06-01T15:03:37.463527,13,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
2203cb5c-d1f0-473b-b963-f200aba3deb8,2025-06-01T15:03:37.463527,20,maraude,Je cherche de l'aide pour manger.,
4aec8c6a-08f7-4c17-a3c2-bb4f5ec467c6,2025-06-01T15:03:37.463527,8,maraude,Où manger dans le quartier ?,"Jeudi, Mercredi"
ede8b447-b282-4641-9708-25aeecd274bf,2025-06-01T15:03:37.464520,7,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Lundi"
8c574c9c-3769-4040-9045-132535d76385,2025-06-01T15:03:37.464520,17,maraude,Je cherche de l'aide pour manger.,"Vendredi, Mercredi, Mardi"
76d26c47-3bfb-4712-9173-fdf6c792b8dd,2025-06-01T15:03:37.464520,3,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
85eed53a-2d2c-45f4-a39d-fbbad37a05ca,2025-06-01T15:03:37.464520,5,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Jeudi"
e469f6fd-2f82-4fc7-9f86-9a8e3dbebc2a,2025-06-01T15:03:37.464520,1,maraude,Où manger dans le quartier ?,
782489ef-827f-4e7e-b92c-73e11d3e529e,2025-06-01T15:03:37.464520,7,maraude,Je cherche de l'aide pour manger.,"Mardi, Jeudi"
aa86887c-e330-4024-a3f4-d130535ff34d,2025-06-01T15:03:37.464520,6,maraude,Je cherche de l'aide pour manger.,
027ab0a6-b5f3-4027-bed8-039d0ca18c3c,2025-06-01T15:03:37.464520,16,maraude,Y a-t-il une maraude prévue cette semaine ?,Vendredi
7c768e3b-3079-4dc2-8bb5-c58aada18b2a,2025-06-01T15:03:37.464520,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Lundi, Mardi"
b72a52f0-e730-4109-848c-2397730ada39,2025-06-01T15:03:37.464520,11,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Mercredi, Lundi"
b9f42dc5-e45b-4123-aab8-7d805ecd24d3,2025-06-01T15:03:37.464520,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
e616b5d2-c97a-4d2a-bdc5-834d929e0981,2025-06-01T15:03:37.464520,17,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Vendredi"
0b292e16-8b29-4229-ac40-3dba6e037594,2025-06-01T15:03:37.464520,13,maraude,Où manger dans le quartier ?,Jeudi
6ba5a4fe-ce4f-479a-ae5d-2243c2936d7c,2025-06-01T15:03:37.464520,13,maraude,Où manger dans le quartier ?,"Lundi, Jeudi, Mardi"
f395532c-1fae-4d20-a31b-c011550925a5,2025-06-01T15:03:37.464520,5,maraude,Je cherche de l'aide pour manger.,"Lundi, Jeudi, Vendredi"
1e6c8599-6a5e-4364-b45b-49e0965d1ca6,2025-06-01T15:03:37.464520,10,maraude,Où manger dans le quartier ?,Vendredi
e401047c-43f8-4ac4-a272-7b8a91770718,2025-06-01T15:03:37.464520,11,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
a55fd14a-63f6-405e-9d42-410d2d24d2cc,2025-06-01T15:03:37.464520,7,maraude,Où manger dans le quartier ?,"Lundi, Mardi"
32a35fd9-b4a1-4108-88d9-a2008865bd14,2025-06-01T15:03:37.464520,20,maraude,Y a-t-il une maraude prévue cette semaine ?,
5e1c814b-8331-48ff-b767-9eb0fc9b606b,2025-06-01T15:03:37.464520,12,maraude,Y a-t-il une maraude prévue cette semaine ?,
